,index,ground_truth,predicted_A,highest_softmax_A,predicted_B,highest_softmax_B,predicted_C,highest_softmax_C,sparsity_A,sparsity_B,sparsity_C,corr_AB,corr_BC,corr_AC,frob_AB,frob_BC,frob_AC,cos_AB,cos_BC,cos_AC
2786,2786,13,13,0.9998563528060913,13,0.9999998807907104,13,0.995353102684021,1.0,1.0,0.271484375,0.3119730795966018,0.059124844843584365,0.2543994168574796,0.039259903,2.127436,2.1248147,0.22497098,0.00010753016,0.07591243
2787,2787,31,31,0.80039381980896,31,0.9659179449081421,31,0.7258170247077942,0.392578125,0.3671875,0.09765625,0.19225768380352323,0.08029203113538678,0.1279951892226954,4.086963,9.740091,9.322703,0.31606054,-0.08265801,0.05398435
2788,2788,8,8,0.814904510974884,8,0.7812952995300293,8,0.8940867781639099,0.36328125,0.2783203125,0.77734375,0.45266553164465306,0.33654058157709493,0.14607857794649795,8.0982895,7.603603,6.4419665,0.3445347,0.07487868,-0.02761748
2789,2789,21,21,0.7312327027320862,31,0.5001198649406433,21,0.7611311674118042,0.3486328125,0.271484375,0.0859375,0.23393757946045574,0.008906139510369207,0.2374295516440383,11.212153,14.275357,9.094721,0.37457624,0.13539137,0.38554388
2790,2790,31,31,0.5584514141082764,31,0.7625908255577087,31,0.612525463104248,0.4736328125,0.314453125,0.169921875,0.021784859444920587,0.04922375550691645,0.05231392320378617,5.7921968,5.9885254,2.8117113,0.07098173,0.1540223,0.53525335
2791,2791,38,38,0.8896468281745911,38,0.9330141544342041,38,0.9214692115783691,0.236328125,0.30078125,0.076171875,0.4155634533912727,0.20099894625181913,0.3204429624455943,10.459267,8.429634,10.486746,0.094380476,0.20942762,0.3274454
2792,2792,2,2,0.8014777898788452,2,0.821300745010376,2,0.8476548194885254,0.57421875,0.416015625,0.5400390625,0.34010793596237854,0.3529310516503443,0.136301063198695,3.0638967,2.4670465,2.0641527,0.11396705,0.046083927,0.32891557
2793,2793,2,2,0.474627286195755,2,0.5435930490493774,2,0.3419649302959442,0.2724609375,0.20703125,0.025390625,0.248185276990172,0.04078375183257982,0.2685516288498647,20.558872,23.58879,15.74822,0.40969568,0.19792567,0.23738573
2794,2794,34,34,0.5694602131843567,34,0.5133153200149536,34,0.7891396284103394,0.27734375,0.259765625,0.232421875,0.2863048826839478,0.28498405883774663,0.002234179270830647,10.170463,8.936623,7.4055285,0.2591808,0.20791669,0.19607025
2795,2795,10,10,0.9966853260993958,10,0.9753116965293884,10,0.980534017086029,0.892578125,0.4794921875,0.5966796875,0.43567093231342435,0.13455322151506907,0.3339704969224113,1.5631714,1.6639546,0.67797077,0.104102634,0.033888668,-0.111990854
2796,2796,7,7,0.8610717058181763,7,0.809755265712738,8,0.8822506070137024,0.5361328125,0.345703125,0.16796875,0.3163384594751523,0.08980790363108025,0.25596140681986257,6.8152347,12.070281,8.199328,0.42708808,-0.5362692,-0.43234465
2797,2797,10,10,0.9890030026435852,10,0.9865739941596985,10,0.9790570735931396,0.5771484375,0.521484375,0.263671875,0.41953933402455623,0.18991695589171192,0.2923880141940966,1.3680669,2.2750888,2.2103765,0.54215944,0.21967855,0.15101857
2798,2798,38,38,0.8320708274841309,38,0.9472163915634155,38,0.5016363859176636,0.216796875,0.29296875,0.04296875,0.2863760732946101,0.10112421244572484,0.3733365933468665,7.786587,16.69392,15.645909,0.03548574,-0.0040732105,0.25458786
2799,2799,8,8,0.78526771068573,8,0.7055202722549438,8,0.8340154886245728,0.3798828125,0.306640625,0.2509765625,0.22879228293120535,0.08618069929534132,0.15507321326957935,6.465763,6.080836,3.5116496,0.20434156,0.2942562,0.41222748
2800,2800,4,4,0.9972361922264099,4,0.9916417598724365,4,0.9978118538856506,0.8359375,0.5556640625,0.98046875,0.5948251530812445,0.27755173249127246,0.3929579041259694,2.1088035,2.2371087,0.5709525,0.37596497,0.24702547,0.22627603
2801,2801,12,12,0.9995428323745728,12,0.9998712539672852,12,0.9921420812606812,1.0,1.0,0.8662109375,0.22886799109606737,0.08835793615134539,0.17518600479992197,0.0052479524,0.22525746,0.22430944,0.010894892,0.04517758,0.2639087
2802,2802,28,28,0.6574172973632812,28,0.8660817742347717,30,0.6436268091201782,0.5419921875,0.587890625,0.109375,0.4750875178006405,0.0931946748282578,0.4301719344510204,1.2870203,5.544203,5.4074335,0.26583114,0.1733926,0.2833336
2803,2803,5,7,0.4335995614528656,5,0.3636617064476013,8,0.6192225813865662,0.2978515625,0.21484375,0.0478515625,0.22348351858696072,0.07344886321327888,0.2695051797955919,27.337887,24.720491,13.11611,0.3528343,0.537741,0.36712307
2804,2804,39,39,0.9683961868286133,39,0.9976992011070251,39,0.9944494962692261,0.7998046875,0.9892578125,1.0,0.26371572096173623,0.009372612676545062,0.27062320177659943,0.36073762,0.092953935,0.34879434,0.103577785,0.119720295,0.2808264
2805,2805,41,9,0.5119277834892273,41,0.575957179069519,41,0.3269164562225342,0.328125,0.236328125,0.0634765625,0.3688802544522429,0.08004633612482655,0.36932925761224955,13.165966,14.485776,9.319615,0.43693146,0.32835436,0.30091968
2806,2806,10,10,0.9875110387802124,10,0.9729152917861938,10,0.9897054433822632,0.4140625,0.408203125,0.701171875,0.3752972704497345,0.24213079436870605,0.16681736702276342,4.35056,2.7769396,3.2552578,-0.019586643,-0.053730085,0.262741
2807,2807,13,13,0.9997056126594543,13,0.9999995231628418,13,0.9997625946998596,0.99609375,1.0,1.0,0.06828408342897821,0.017513227155704296,0.05219688096712288,0.06265126,0.04854712,0.073052764,0.084326304,0.10135652,0.15680434
2808,2808,38,38,0.9888709187507629,38,0.9808622002601624,38,0.9617525935173035,0.646484375,0.4951171875,0.2041015625,0.06168462626254008,0.16515676449395053,0.2222587836401999,1.5941365,3.6527236,3.4132626,0.103621356,0.11414863,0.2629654
2809,2809,38,38,0.9932592511177063,38,0.9411914944648743,38,0.9461750388145447,0.8037109375,0.3642578125,0.30859375,0.1961624118233992,0.025690122129629067,0.17512686582940154,2.6272862,2.9137683,1.550498,0.05438806,0.11453355,0.25772157
2810,2810,19,19,0.7332504987716675,19,0.7956082224845886,19,0.9065839648246765,0.564453125,0.625,0.3388671875,0.032095518538082804,0.07510857705745222,0.10542858648210532,1.9943833,2.2246728,2.2230709,0.35756838,0.28042597,0.49922854
2811,2811,1,1,0.9874172210693359,1,0.9851977229118347,1,0.934208869934082,0.8212890625,0.9326171875,0.2109375,0.5314370589790613,0.22186558657422073,0.5006814892369341,0.4206326,2.5342073,2.5300274,0.43276104,0.080958076,0.11765603
2812,2812,7,7,0.631584107875824,7,0.9788460731506348,8,0.48839688301086426,0.3408203125,0.4140625,0.0810546875,0.25891018042098396,0.03281532740461593,0.244747074939139,5.558927,14.147218,14.716638,0.3052187,0.016866092,0.018136123
2813,2813,6,6,0.5154776573181152,6,0.64145827293396,6,0.3948153257369995,0.5947265625,0.359375,0.2109375,0.3633460546265591,0.13515141286646387,0.39517291972946667,4.0412445,4.9733367,2.9566493,0.2267318,0.04755935,0.22655325
2814,2814,39,39,0.952353298664093,39,0.9787974953651428,39,0.871938943862915,0.4384765625,0.34375,0.0517578125,0.07743884437526172,0.07639507218680007,0.0012225485930637732,5.3331323,9.92167,9.169862,0.32470924,0.23164767,0.29853475
2815,2815,3,3,0.7958381772041321,3,0.9754995107650757,3,0.9482689499855042,0.24609375,0.30078125,0.0458984375,0.03326460044306992,0.12234148463680233,0.13787934581399008,13.60332,15.321881,17.566093,0.6677188,0.59005255,0.5366003
2816,2816,1,1,0.9668193459510803,1,0.9920365810394287,1,0.9255359172821045,0.5966796875,0.8583984375,0.1435546875,0.3128336567679316,0.006689708692087337,0.3144169010436995,1.9217868,3.6621594,3.5793571,0.5123516,0.4145911,0.36890563
2817,2817,19,19,0.22180132567882538,19,0.5232224464416504,19,0.26716428995132446,0.3212890625,0.283203125,0.1591796875,0.07487630751663672,0.05535575415583563,0.023581651878349836,9.135953,10.677846,7.520019,0.5948111,0.43097425,0.48495254
2818,2818,32,41,0.4326353073120117,41,0.38305607438087463,3,0.38626474142074585,0.3095703125,0.2646484375,0.130859375,0.34235949887975675,0.07921180985468133,0.4125133295949908,11.122982,11.024969,5.0823793,0.2322817,0.23830053,0.043276574
2819,2819,38,38,0.9897270798683167,38,0.9981403350830078,38,0.980635941028595,0.6767578125,0.8896484375,0.474609375,0.22122715135590343,0.10250508151227976,0.2943185718516845,0.5230067,0.7557754,0.79339224,0.11438534,0.07259867,0.24116573
2820,2820,12,12,0.9902374148368835,12,0.9968307614326477,12,0.8691979646682739,0.6943359375,0.826171875,0.056640625,0.30928587897787824,0.11780044012775105,0.24714129398705142,0.66471934,13.258128,13.214344,0.20243461,0.004244165,0.08800373
2821,2821,8,8,0.8175678253173828,8,0.7507477402687073,8,0.8671464920043945,0.4091796875,0.3076171875,0.57421875,0.36262812291255725,0.1547943399525472,0.28521400215362186,5.40726,3.9346514,4.404697,0.2572051,0.18828684,0.47218776
2822,2822,35,35,0.7480446696281433,35,0.8821982741355896,35,0.7974639534950256,0.359375,0.326171875,0.138671875,0.767769889901255,0.42117674892321344,0.4987496162467653,4.2203884,5.6564393,5.553102,0.33605886,0.12753354,0.11831282
2823,2823,12,12,0.985129714012146,12,0.9949264526367188,12,0.9730302095413208,0.7158203125,0.6865234375,0.40234375,0.12634755544185555,0.03106127843517845,0.1556180869582812,0.66540873,1.0733852,0.9958465,0.22132544,0.058820408,0.16670115
2824,2824,38,38,0.9854918122291565,38,0.9895337224006653,38,0.9791592359542847,0.6103515625,0.513671875,0.580078125,0.20773669256972171,0.16560356208951693,0.35309149774710763,1.3380164,1.275983,0.8120646,0.071854375,0.1198027,0.2506873
2825,2825,17,17,0.9966700673103333,17,0.995630145072937,17,1.0,0.9951171875,0.9091796875,1.0,0.29048414771891407,0.012062385234349464,0.30224430942442126,0.18384504,0.18290341,0.068764895,0.17425416,0.06229433,0.115233816
2826,2826,2,2,0.7946001887321472,2,0.9101547598838806,2,0.8140209317207336,0.4375,0.4541015625,0.33984375,0.11273818846393688,0.16196738828591256,0.24286719490094544,4.495726,2.9079623,4.0153346,0.16545422,0.08312323,0.25865954
2827,2827,1,1,0.8743745684623718,1,0.9601604342460632,1,0.9580309391021729,0.275390625,0.8359375,0.3701171875,0.46835495909545855,0.2433742149424773,0.22850102329965497,9.20124,1.7972807,8.662801,0.37356383,0.37282273,0.44500977
2828,2828,14,14,0.6750304102897644,14,0.9398170709609985,14,0.3462319076061249,0.2705078125,0.26171875,0.052734375,0.31577698841885876,0.06908532458561378,0.2667034393654842,9.256888,17.583178,19.12938,-0.011362653,0.1251674,-0.17136598
2829,2829,35,35,0.9076938629150391,35,0.9702611565589905,35,0.9375070929527283,0.498046875,0.3359375,0.068359375,0.4945176446836316,0.24561463552703114,0.25785235721722305,3.7118707,10.270479,9.579839,0.036197104,0.0018187889,0.1504874
2830,2830,12,12,0.9979212880134583,12,0.9997041821479797,12,0.947841227054596,0.939453125,0.9560546875,0.0576171875,0.1741263383530955,0.0652716866693757,0.11184390008032817,0.18866584,9.730896,9.739977,0.148884,0.14073338,0.063333884
2831,2831,35,35,0.944948673248291,35,0.9889293313026428,35,0.8564112186431885,0.6005859375,0.6611328125,0.1767578125,0.1424836287032677,0.037994589656809255,0.1364308509487175,1.4328022,3.888767,3.9770894,0.13136305,0.09935587,0.12342749
2832,2832,34,34,0.6936043500900269,34,0.6230953335762024,34,0.838003933429718,0.3330078125,0.2646484375,0.5322265625,0.005145040765541225,0.011695543527712338,0.006560485670202068,8.608643,8.415571,3.7039227,0.17030779,0.06503767,0.058161188
2833,2833,17,17,0.8007456064224243,17,0.9857745170593262,17,0.6946345567703247,0.2705078125,0.5126953125,0.1044921875,0.015836799657199297,0.007360000818716076,0.022733703944045384,4.6867824,7.2645206,7.55915,0.029771304,-0.0009771847,0.22132309
2834,2834,42,42,0.78949373960495,42,0.9329342246055603,42,0.5874502658843994,0.7529296875,0.6142578125,0.251953125,0.5414982821153532,0.1959695956902948,0.34553370540129524,0.8453938,2.768263,2.9538655,0.052773964,0.21861374,-0.21171476
2835,2835,1,1,0.9203191995620728,1,0.9646978974342346,1,0.903521716594696,0.431640625,0.701171875,0.263671875,0.29712873283422925,0.040189587943351014,0.3063661921329244,3.8033822,2.5400634,3.8185532,0.5081008,0.35914302,0.45012948
2836,2836,5,5,0.49838143587112427,5,0.9371445775032043,5,0.6392822265625,0.255859375,0.337890625,0.083984375,0.28324302172463267,0.04530872779166206,0.2851384881629834,17.412748,12.297335,19.0382,0.3484157,0.1901189,0.16370231
2837,2837,31,31,0.31768080592155457,31,0.5085336565971375,23,0.30655157566070557,0.2744140625,0.2607421875,0.103515625,0.24547478993316596,0.029736471276167346,0.22545475267601267,9.413916,8.509896,6.612755,0.12981685,0.31615773,0.248821
2838,2838,6,42,0.36476463079452515,6,0.7625012993812561,32,0.4878767132759094,0.318359375,0.314453125,0.12109375,0.030715112122780337,0.1273275030659847,0.14600792995386508,6.773452,6.6436076,6.8802834,0.3748928,0.12171481,0.23239498
2839,2839,28,28,0.6502969861030579,28,0.7226945757865906,28,0.6671236753463745,0.62109375,0.5380859375,0.2333984375,0.39228383040151205,0.2004851909735573,0.2017811678398021,1.4854988,2.343956,2.043633,0.08010199,0.15813608,0.4016745
2840,2840,12,12,0.9979766011238098,12,0.9999502897262573,12,0.9810416102409363,0.669921875,1.0,0.111328125,0.1869621645377622,0.016270848879691397,0.17385218671656189,0.5622966,4.4010863,4.347404,0.17935872,0.17657013,0.16017166
2841,2841,38,38,0.9857503175735474,38,0.9791060090065002,38,0.9837461709976196,0.591796875,0.453125,0.7177734375,0.2640087151282569,0.42554623049539875,0.4060953558918919,2.2794683,2.198847,0.80210954,0.11153785,0.13878989,0.28199154
2842,2842,11,11,0.3264315724372864,11,0.3972967565059662,11,0.7782781720161438,0.2158203125,0.220703125,0.15625,0.5331949726711938,0.28326306863260164,0.283724888283127,22.555435,20.754513,10.539379,-0.0076354416,-0.1420739,0.3014314
2843,2843,5,5,0.870436429977417,5,0.9433640241622925,5,0.8843939900398254,0.28515625,0.3525390625,0.048828125,0.4103102367052966,0.14554768835610282,0.3425127606181695,6.7673783,14.346295,13.918692,0.33918843,-0.1576699,0.10257214
2844,2844,8,8,0.7743447422981262,7,0.5084990859031677,8,0.8544411659240723,0.2890625,0.21875,0.263671875,0.33898872000308955,0.07532646490347567,0.3612358057534329,16.671608,17.844172,8.24617,0.4753781,0.39770252,0.53935665
2845,2845,8,8,0.32572248578071594,10,0.6098459362983704,8,0.6308382153511047,0.2626953125,0.3154296875,0.2021484375,0.3551085397150603,0.20507859467127554,0.15153440148273958,15.868381,6.258547,13.913566,-0.09810702,-0.06746133,0.33517644
2846,2846,23,23,0.5363095998764038,23,0.6042262315750122,23,0.5834699273109436,0.5498046875,0.3310546875,0.162109375,0.2738511485856541,0.027855273884301184,0.2479427745635399,5.15149,6.2179875,3.980273,0.1054322,0.12158331,0.39674285
2847,2847,27,27,0.3266417384147644,1,0.6102234125137329,27,0.5867981910705566,0.248046875,0.20703125,0.0517578125,0.33025338588594216,0.09159342440058214,0.2912729845321364,40.292904,42.02251,12.110969,0.18289123,0.04367672,0.28036416
2848,2848,2,2,0.8377562165260315,2,0.8552318215370178,2,0.6712653636932373,0.5283203125,0.4013671875,0.189453125,0.09611354797976679,0.020306649527131692,0.10865781718184835,3.1897898,4.281614,3.925125,0.6687268,0.6064746,0.6737318
2849,2849,1,1,0.903938889503479,1,0.9684032201766968,1,0.9413124918937683,0.2431640625,0.5234375,0.3701171875,0.07317664032875744,0.2889483095584983,0.22811623122020064,9.072172,2.271756,10.112727,0.6407876,0.371587,0.28834212
2850,2850,25,25,0.9914891719818115,25,0.9634470343589783,25,0.9659653306007385,0.65625,0.3720703125,0.166015625,0.20853885567487274,0.025354642574994125,0.2255007497819016,2.8997343,3.9588854,3.4525409,0.30325517,0.28432605,0.24260801
2851,2851,10,10,0.992466151714325,10,0.9511197805404663,10,0.9820360541343689,0.61328125,0.38671875,0.2939453125,0.012550147845228768,0.000614534034300554,0.011935659536946001,2.9419022,3.3674636,1.8187188,0.08621535,-0.10742968,0.0988621
2852,2852,31,31,0.8792403340339661,31,0.908582329750061,31,0.7560395002365112,0.3984375,0.2939453125,0.248046875,0.1897517494896472,0.016881636174969517,0.17766705015005538,5.947541,5.818281,4.630709,0.37829977,0.2653074,0.23370989
2853,2853,3,3,0.9809572696685791,3,0.9929797053337097,3,0.9903650879859924,0.525390625,0.6484375,0.8046875,0.0044692458783666365,0.044206765721871544,0.039922846115255387,4.5067887,1.1639131,4.893234,0.58517945,0.6314486,0.59624076
2854,2854,18,18,0.9896668195724487,18,0.9787262678146362,18,0.9825200438499451,0.6171875,0.4345703125,0.064453125,0.07880081956481325,0.1481700023561576,0.0998574080913775,2.1808798,11.908888,11.943996,0.23697768,0.3056294,0.41310278
2855,2855,18,18,0.9819428324699402,18,0.982752799987793,18,0.9956812858581543,0.33984375,0.5322265625,0.0888671875,0.18080360076346258,0.026905848489923032,0.20218142136789566,9.337106,9.1432495,9.706201,0.3578965,0.40143895,0.49604008
2856,2856,13,13,0.9998869895935059,13,0.999997615814209,13,0.9968296885490417,1.0,1.0,0.7734375,0.11008387847237514,0.11697356207207069,0.014879496469463852,0.029395282,0.30929005,0.30846518,-0.010319995,-0.042417213,0.07515453
2857,2857,18,18,0.9383248090744019,18,0.9223251342773438,18,0.9918023943901062,0.265625,0.27734375,0.1025390625,0.16864747226494525,0.026504591602268417,0.15480497127356768,11.644589,9.516827,11.804334,0.39386234,0.38864076,0.42849407
2858,2858,13,13,0.9999260902404785,13,1.0,13,0.9996774196624756,1.0,1.0,1.0,0.3427292934833819,0.10240501594997672,0.2865477238036835,0.03175881,0.03397853,0.043352894,-0.2208153,-0.16734575,0.13141856
2859,2859,34,38,0.5936722159385681,38,0.8807843923568726,34,0.8866286277770996,0.212890625,0.2373046875,0.1533203125,0.46020100922757945,0.4204601205508836,0.5764252545210622,18.773825,12.088651,15.892924,0.17883876,0.21116516,0.28728333
2860,2860,5,5,0.47217032313346863,5,0.7933716177940369,5,0.608223557472229,0.328125,0.255859375,0.0478515625,0.11687633418976484,0.10849305637283473,0.2196942837964332,18.241045,27.575954,16.825464,-0.024048971,-0.38922912,0.26406667
2861,2861,4,4,0.9961399435997009,4,0.9883594512939453,4,0.9931042790412903,0.533203125,0.46484375,0.6025390625,0.5984716444723585,0.3225346123807377,0.3226210716705344,4.474362,2.7272682,3.0748007,-0.20278016,0.35054156,0.007547987
2862,2862,1,1,0.8944435119628906,1,0.9526711702346802,1,0.9174019694328308,0.30859375,0.3876953125,0.109375,0.39303267986650364,0.2844053838950769,0.2166880376248118,7.2866006,6.0223255,8.5263195,0.2538747,0.1379051,0.069742225
2863,2863,23,23,0.4793952703475952,23,0.5003254413604736,31,0.24179013073444366,0.525390625,0.4072265625,0.1015625,0.3441055925783019,0.04695039723816275,0.3897058750072378,2.7547355,7.3486104,7.0349135,0.40730104,0.30101398,0.41450316
2864,2864,30,30,0.5465055108070374,25,0.2515387237071991,30,0.7398691773414612,0.2998046875,0.2080078125,0.2060546875,0.33211997189465814,0.10614663736506215,0.40040789234282154,19.747911,20.51659,6.0069695,0.4073122,0.3789395,0.58665884
2865,2865,4,4,0.9988229870796204,4,0.9975535273551941,4,0.9811428785324097,0.8994140625,0.888671875,0.3271484375,0.3231257097612374,0.10539674772730243,0.2975075069265295,0.32942843,1.8879771,1.8911493,0.4310731,0.14971147,0.14124869
2866,2866,12,12,0.9994770884513855,12,0.9577420949935913,12,0.9959023594856262,1.0,0.4931640625,0.9921875,0.5872149025757747,0.2755773617541548,0.32547033432846906,1.3442695,1.3413626,0.09781227,0.09522193,0.07590691,0.1484298
2867,2867,1,1,0.9657225608825684,1,0.9507661461830139,1,0.9504655003547668,0.5234375,0.2998046875,0.482421875,0.07785535302826502,0.06086851800346985,0.11579333178001525,8.251848,9.1606045,3.2528844,0.52897304,0.34409422,0.18863434
2868,2868,38,38,0.9410814642906189,38,0.9722681641578674,38,0.895622968673706,0.4404296875,0.3583984375,0.1083984375,0.22814439573468479,0.013139337035446001,0.22225023463019086,4.1964655,4.861799,4.766937,0.30086955,0.27518636,0.26082733
2869,2869,1,1,0.9598590731620789,1,0.9739344120025635,1,0.8730874061584473,0.681640625,0.4169921875,0.0439453125,0.3198107539597819,0.09859166274173631,0.37913366271292714,3.3397722,10.662826,10.755142,0.45425573,0.2534806,0.2118026
2870,2870,12,12,0.9964807629585266,12,0.9873735308647156,12,0.9220263957977295,0.689453125,0.3017578125,0.0693359375,0.07425923991014477,0.05529660846627172,0.018974188707191864,4.9286695,14.334995,13.80106,0.09302071,0.06288301,-0.04916191
2871,2871,25,25,0.940338134765625,25,0.9653812646865845,25,0.9410097599029541,0.3046875,0.25,0.1103515625,0.1387753741050022,0.0659682779795894,0.0882185610812274,9.820286,10.001195,7.679555,0.3721047,0.20164238,0.2995119
2872,2872,14,14,0.9860497117042542,14,0.9985414743423462,14,0.7943766117095947,0.6826171875,0.888671875,0.0498046875,0.05014905272145817,0.10346757005356104,0.09337652841300222,0.50478375,7.123853,7.1409717,0.13879965,0.118418254,0.04086947
2873,2873,38,38,0.9962988495826721,38,0.9238948822021484,38,0.9816387891769409,0.89453125,0.2734375,0.732421875,0.07828035151951994,0.198233600456847,0.22412204053347012,6.4899216,6.418892,0.39378652,0.13671885,0.28424296,0.20389444
2874,2874,1,1,0.9571515321731567,1,0.9593631625175476,1,0.9100257158279419,0.6220703125,0.7724609375,0.1142578125,0.7247086397307693,0.34217797919428133,0.4137359460742283,1.8838428,7.905456,7.733951,0.5372726,0.23241347,0.2713417
2875,2875,17,17,0.9929850697517395,17,0.9978142976760864,17,0.9999997615814209,0.8994140625,0.9375,1.0,0.17806287441020874,0.13919390119821318,0.2897270998250126,0.24665883,0.15990223,0.193404,0.034673378,0.12496111,0.17144161
2876,2876,9,9,0.9904566407203674,9,0.983607828617096,9,0.9573574066162109,0.7275390625,0.6201171875,0.505859375,0.24628768322562788,0.02122979484167961,0.23594108760697904,0.92860043,0.9492669,0.8482124,0.055065736,0.13613147,0.2295838
2877,2877,16,16,0.9716576337814331,16,0.8161651492118835,16,0.9090477228164673,0.90234375,0.3955078125,0.7939453125,0.4315216767827967,0.3064814258066544,0.3766230159669393,1.9088161,2.0432653,0.4369427,0.0313906,-0.22730687,0.15469836
2878,2878,13,13,0.9996894598007202,13,0.9999754428863525,13,0.999091386795044,0.9716796875,1.0,1.0,0.3543079019810992,0.16427061539796434,0.2561590793046668,0.110351,0.0725525,0.12767144,0.13687861,0.09154093,0.08358223
2879,2879,7,7,0.8582594990730286,7,0.8584823608398438,7,0.7349966168403625,0.3359375,0.263671875,0.076171875,0.4510759292737525,0.1729775921406691,0.3116314724171388,8.681616,17.080317,16.829525,0.47365692,-0.018322852,-0.26392192
2880,2880,39,39,0.9464733004570007,39,0.9041662216186523,39,0.9702014327049255,0.4296875,0.2314453125,0.015625,0.2053658392988651,0.20738539622184815,0.3640053721509894,18.274458,26.112087,21.439194,0.34142745,0.18719134,0.17805219
2881,2881,2,2,0.6091008186340332,2,0.8708330988883972,2,0.8052350878715515,0.3212890625,0.3720703125,0.2705078125,0.14932930941428293,0.07088225924393692,0.10306335586730091,6.041501,3.9903324,6.616941,0.5298573,0.4870698,0.34798434
2882,2882,8,8,0.7806775569915771,8,0.7252498269081116,8,0.755939781665802,0.4599609375,0.2685546875,0.1943359375,0.2677276185574424,0.10394249881224246,0.32658285007456844,6.6774116,6.9160223,3.9561012,0.045360062,0.012893701,0.36575082
2883,2883,2,2,0.7766687870025635,2,0.8142985701560974,2,0.8176429867744446,0.412109375,0.4326171875,0.431640625,0.40686719126882354,0.24293218397396857,0.1710807781062566,4.544986,2.6236272,3.9977138,0.19875024,0.19986264,0.37465182
2884,2884,10,10,0.9706987738609314,10,0.9947357773780823,10,0.983014702796936,0.369140625,0.71484375,0.228515625,0.23121214364537424,0.11164374089211711,0.14012992674198158,3.6525116,3.4789689,4.5614204,0.32070872,0.21243781,0.22972551
2885,2885,25,25,0.9991067051887512,25,0.9981759786605835,25,0.991775631904602,0.9765625,0.8828125,0.771484375,0.34155032792875023,0.02666303521739372,0.35884552079900245,0.2616888,0.442561,0.39492452,0.048394825,0.13337286,0.1817463
2886,2886,10,10,0.30045101046562195,8,0.23663389682769775,9,0.3270087242126465,0.3017578125,0.2548828125,0.0341796875,0.30002701223580763,0.2960727639220403,0.29359635586539834,13.663335,20.403156,15.467838,0.33488777,-0.05650542,-0.04205417
2887,2887,4,4,0.9174383878707886,4,0.8152518272399902,4,0.4238004684448242,0.2568359375,0.2373046875,0.064453125,0.2254638815056889,0.0626655793084557,0.2130069890992888,23.350222,22.463854,10.238958,-0.17378448,-0.14091937,0.46913484
2888,2888,4,4,0.9993329644203186,4,0.9972401857376099,4,0.76856529712677,0.9482421875,0.8095703125,0.0625,0.19512733172419694,0.027710966232436504,0.2059534323895094,0.8455084,15.853467,15.747488,0.38184366,-0.08504829,0.02531853
2889,2889,10,10,0.9923075437545776,10,0.9108322858810425,10,0.9730438590049744,0.7763671875,0.3515625,0.625,0.45855172913338094,0.20732429165154995,0.32660487859052123,2.4531171,2.6179047,0.7249222,0.27325627,-0.042959042,-0.012146291
2890,2890,9,9,0.9889169931411743,9,0.9984791874885559,9,0.968626081943512,0.5283203125,0.939453125,0.5302734375,0.3158838700951932,0.045611574317297024,0.3138953783256027,1.6283374,0.7777915,1.6453019,0.08140499,0.1569609,0.22607622
2891,2891,39,39,0.8927357196807861,39,0.9028116464614868,39,0.9849961996078491,0.3642578125,0.212890625,0.1005859375,0.16520113465662303,0.07849240997134523,0.2435997557600062,17.526577,17.43547,5.633045,0.28759667,0.30146104,0.30241466
2892,2892,7,7,0.9263802170753479,7,0.8752655386924744,7,0.8075883388519287,0.76953125,0.3974609375,0.0703125,0.11327279116692891,0.09699278227937137,0.1717024423353517,4.0106673,14.557143,14.325698,0.19709742,-0.012176205,-0.45549476
2893,2893,22,22,0.9553572535514832,22,0.9989534616470337,22,0.5442154407501221,0.3173828125,0.677734375,0.158203125,0.18089346353061087,0.19914460643884396,0.3134996974326258,7.7776217,3.7510989,7.632833,0.54322505,0.33041844,0.39072892
2894,2894,40,38,0.46052104234695435,40,0.4639207720756531,40,0.46723395586013794,0.216796875,0.248046875,0.1005859375,0.09491018197529501,0.07335008638165966,0.1580308412928852,16.832016,14.450575,10.920227,0.08048516,0.20884809,0.1331464
2895,2895,4,4,0.9973688125610352,4,0.9974355101585388,4,0.9514507055282593,0.712890625,0.6220703125,0.142578125,0.5069958667066681,0.34340362996070706,0.38789799045881235,2.1833794,7.5224514,6.9416547,0.30842775,-0.018678488,0.27878594
2896,2896,12,12,0.964601993560791,12,0.9910449981689453,12,0.5007426738739014,0.3115234375,0.3837890625,0.0166015625,0.08733084822404702,0.049997886971317476,0.11817694142595361,4.236957,34.576355,34.546623,-0.035055783,0.11696846,0.11682486
2897,2897,10,10,0.9674586057662964,10,0.9782180190086365,10,0.9899749159812927,0.4833984375,0.4462890625,0.556640625,0.49104085567582084,0.14198330600494685,0.4899009433254716,2.8851802,2.6765099,1.7797004,0.28481317,0.26212624,0.3669746
2898,2898,15,15,0.6532676815986633,15,0.6961190700531006,15,0.7045613527297974,0.2626953125,0.2265625,0.025390625,0.47031302148801035,0.42724560013627855,0.2968297786706465,14.411874,26.447453,26.61728,0.58801365,0.52416784,0.5260164
2899,2899,12,12,0.9960768818855286,12,0.9476480484008789,12,0.9955183267593384,0.875,0.3232421875,0.9931640625,0.3698288127380079,0.039442315944048956,0.3360538436310936,5.680316,5.696506,0.2452869,0.092507325,0.011744352,-0.0055607683
