,index,ground_truth,predicted_A,highest_softmax_A,predicted_B,highest_softmax_B,predicted_C,highest_softmax_C,sparsity_A,sparsity_B,sparsity_C,corr_AB,corr_BC,corr_AC,frob_AB,frob_BC,frob_AC,cos_AB,cos_BC,cos_AC
2789,2789,21,21,0.7036733031272888,31,0.5463847517967224,21,0.46878936886787415,0.333984375,0.2509765625,0.0419921875,0.035066139704300905,0.0017606069655355147,0.03347489641248765,12.487524,16.416586,13.705237,0.08248357,0.1280008,0.22807653
2790,2790,31,31,0.648779571056366,31,0.744579017162323,31,0.7566896080970764,0.34375,0.2783203125,0.064453125,0.27516854460759643,0.08315506883283502,0.1977901499269656,6.756185,13.347475,12.935256,0.29203302,0.06138117,-0.06750186
2791,2791,38,38,0.815758466720581,38,0.9426335096359253,38,0.7978112101554871,0.26171875,0.3193359375,0.09375,0.2569061736270464,0.17345712831575594,0.16487912649648312,7.1964216,6.305703,7.2905717,0.118058294,0.1200533,0.14860983
2792,2792,2,2,0.8004973530769348,2,0.7036744356155396,2,0.8116504549980164,0.533203125,0.5341796875,0.533203125,0.25772967092961,0.08157154060253718,0.19778038881972787,2.4521115,2.3265567,2.7476985,0.34439048,-0.25990483,-0.2392856
2793,2793,2,2,0.5999817252159119,5,0.2819254994392395,2,0.7646504640579224,0.2412109375,0.212890625,0.134765625,0.09232185241000149,0.03971062526075506,0.05701037626680623,16.034218,16.723692,11.603444,0.30233833,-0.23806132,-0.07768745
2794,2794,34,38,0.5588576197624207,38,0.4876997172832489,38,0.7419015765190125,0.28125,0.2451171875,0.0478515625,0.004358926436391986,0.13758025778528818,0.14192322126910972,10.399871,13.248932,10.112089,0.22038825,0.031356655,0.08751879
2795,2795,10,10,0.9423524141311646,10,0.912116527557373,10,0.9344257116317749,0.5361328125,0.353515625,0.87890625,0.08616163937346258,0.07588127444665026,0.012820931743251917,5.102096,5.1538644,1.2486016,0.123278454,-0.13643515,-0.0898408
2796,2796,7,7,0.7102972865104675,7,0.8950455188751221,8,0.32772791385650635,0.3876953125,0.3056640625,0.1484375,0.42651150169242746,0.36367240468642203,0.25440290811852195,6.0757008,9.471756,10.792019,0.6517284,0.124245614,-0.09959281
2797,2797,10,10,0.9224607348442078,10,0.9723553657531738,10,0.8921219706535339,0.3857421875,0.359375,0.1494140625,0.6241446022279225,0.4279786891768087,0.20598476003137198,4.662514,6.709188,7.5491076,0.4052399,0.03282198,0.10559225
2798,2798,38,38,0.755585789680481,38,0.8320951461791992,38,0.6912750601768494,0.2255859375,0.265625,0.0673828125,0.010439750907311113,0.07917525955434339,0.07086607150125028,9.981789,11.390178,8.8106985,0.09113588,0.0105575435,0.11838255
2799,2799,8,8,0.5635545253753662,8,0.6114453077316284,8,0.5847104787826538,0.328125,0.3154296875,0.0888671875,0.5602677779704743,0.2658807350821853,0.3931675402953502,7.7405815,11.505876,10.772551,0.33543128,0.26167387,0.38659406
2800,2800,4,4,0.98439621925354,4,0.9676203727722168,4,0.9918489456176758,0.5771484375,0.365234375,0.865234375,0.11203707333953312,0.1148098536852718,0.002900730310805874,5.1919537,5.806902,3.7532268,0.51940745,0.494168,0.54008543
2801,2801,12,12,0.9871007204055786,12,0.9341233372688293,12,0.9868153929710388,0.947265625,0.4267578125,0.958984375,0.3706020602864087,0.10475861283060664,0.47416152050025623,1.527766,1.5311217,0.19339462,0.08028829,0.05600395,0.10435581
2802,2802,28,28,0.48458385467529297,28,0.4229823648929596,11,0.25753161311149597,0.546875,0.3203125,0.03515625,0.38608136798487913,0.2724410447720948,0.28892983333663036,3.587963,17.80833,17.476961,0.27169904,0.11485373,0.30908498
2803,2803,5,5,0.3748434782028198,5,0.21372263133525848,5,0.400694876909256,0.1982421875,0.248046875,0.0205078125,0.3695854155438734,0.20550356337751216,0.35963192335295024,15.6017275,23.159855,22.334206,0.490823,0.26481122,0.3372353
2804,2804,39,39,0.9261139631271362,39,0.9813532829284668,39,0.8913306593894958,0.61328125,0.771484375,0.2734375,0.36479898363599733,0.24026624120610446,0.2687430626089215,0.8618522,1.8179597,1.8568739,0.12535718,0.115413845,0.1759281
2805,2805,41,9,0.7334142327308655,9,0.5934762954711914,32,0.36505961418151855,0.208984375,0.2587890625,0.037109375,0.2595115318651507,0.33613786043523874,0.2020193850008873,19.540482,18.762184,15.415991,0.09148957,0.27780584,0.23564942
2806,2806,10,10,0.9371921420097351,10,0.9643127918243408,10,0.9380069375038147,0.470703125,0.443359375,0.5859375,0.07097596796297395,0.021687054996866947,0.054876789583207776,3.8148196,3.3527937,2.3378217,0.05652424,-0.0805986,0.121336244
2807,2807,13,13,0.9943530559539795,13,0.9911438226699829,13,0.9872118830680847,0.947265625,0.35546875,0.3349609375,0.010517304568724132,0.0249722353885651,0.016959757485996044,3.455602,3.5542269,1.173634,0.14708696,0.10091091,0.0937919
2808,2808,38,38,0.9326030611991882,38,0.4390351176261902,38,0.8529855012893677,0.45703125,0.2177734375,0.205078125,0.07103069707167166,0.08966319289015513,0.06506112738387627,16.368881,15.9828825,3.517051,0.08062692,0.22720248,0.11912718
2809,2809,38,38,0.934670090675354,38,0.8590861558914185,38,0.8497223854064941,0.462890625,0.2607421875,0.2822265625,0.19042215167124327,0.04273657255258601,0.14785240330334307,7.43518,7.286977,2.245436,-0.03232656,0.057076506,0.12820658
2810,2810,19,19,0.5088532567024231,19,0.8885737657546997,24,0.4927004277706146,0.4052734375,0.4833984375,0.1279296875,0.392325224702341,0.239530246249461,0.17458527065885013,5.238949,6.210214,6.6877255,0.15932931,0.11277657,0.31886813
2811,2811,1,1,0.8932906985282898,1,0.8703519701957703,1,0.9102070331573486,0.60546875,0.3818359375,0.111328125,0.27220105947056844,0.03728817625403493,0.2709592151767897,2.527474,5.3833714,4.691089,0.39144942,0.04500222,0.16887207
2812,2812,7,7,0.4209791421890259,7,0.8834898471832275,7,0.596270740032196,0.216796875,0.291015625,0.0556640625,0.16510442414863816,0.1379552236211532,0.02854507970295459,17.372572,19.49715,21.696577,0.10894331,-0.013178326,0.23161882
2813,2813,6,32,0.6080520153045654,32,0.6526299118995667,32,0.45627644658088684,0.3154296875,0.306640625,0.06640625,0.3067610415730979,0.09909941069817228,0.21179159918159196,6.2551217,8.178975,6.9128942,0.34179044,0.27529594,0.2892426
2814,2814,39,39,0.31625670194625854,39,0.9443597793579102,39,0.7467097043991089,0.2724609375,0.271484375,0.064453125,0.054590245336602804,0.07934145447945702,0.10425192207826367,8.717017,12.7043295,12.07642,0.08404077,0.13247654,0.15264533
2815,2815,3,3,0.8779158592224121,3,0.9535688161849976,3,0.8179599642753601,0.275390625,0.376953125,0.0185546875,0.2542528498208305,0.15543941930616756,0.2765275969626667,7.7703342,29.406116,27.573267,0.64732426,0.4324463,0.5326093
2816,2816,1,1,0.898436963558197,1,0.8484167456626892,1,0.7808631062507629,0.54296875,0.486328125,0.337890625,0.7201450905358062,0.38803465744143206,0.3611739067210817,2.4175265,3.1708066,2.5333328,0.4442747,-0.18004465,-0.11364767
2817,2817,19,31,0.3271397054195404,19,0.4481724500656128,30,0.2807656526565552,0.3017578125,0.267578125,0.0927734375,0.620180159207977,0.2592896522604364,0.36180128203762374,8.348714,12.786908,9.750083,0.45934802,0.141354,0.42673343
2818,2818,32,41,0.709349513053894,41,0.6108778119087219,41,0.5900667905807495,0.2880859375,0.2841796875,0.1435546875,0.29681650446692043,0.15704468758693596,0.296643288915221,9.25533,8.638008,4.717049,0.1349225,0.21955237,0.288172
2819,2819,38,38,0.9046787023544312,38,0.7857649326324463,38,0.8394909501075745,0.38671875,0.2314453125,0.193359375,0.10612233187907966,0.05220082610303306,0.12565783787080556,13.228248,12.854293,2.8357341,-0.13470255,0.008114557,0.084954694
2820,2820,12,12,0.9067776203155518,12,0.9481489062309265,12,0.6104871034622192,0.3671875,0.3623046875,0.09765625,0.21016232564228543,0.15936338236238265,0.06507569251117681,3.992397,6.057333,6.221753,0.04136906,0.19591187,0.030368468
2821,2821,8,8,0.6402150392532349,8,0.5288375020027161,8,0.4558359682559967,0.32421875,0.30078125,0.0595703125,0.4257228570343796,0.12121907139870776,0.3417707119500006,8.208341,16.479338,15.019358,0.60193706,0.13192783,0.3160741
2822,2822,35,35,0.8503713607788086,35,0.9676185250282288,35,0.6857752799987793,0.5166015625,0.6279296875,0.0380859375,0.39318548938138265,0.09314181366803252,0.3103062029685595,2.256989,20.687338,21.639595,-0.10631854,0.13220483,-0.38928065
2823,2823,12,12,0.9835413098335266,12,0.8124600052833557,12,0.9798423647880554,0.880859375,0.45703125,0.52734375,0.36150466996095637,0.3962787555594931,0.08500473987503657,2.4098911,2.3703947,0.66692185,-0.02112671,0.16927324,0.050624937
2824,2824,38,38,0.8938062191009521,38,0.7525871992111206,38,0.8446657657623291,0.3857421875,0.2216796875,0.216796875,0.26738158599276646,0.10806451099089512,0.3751906893134249,16.484404,16.305824,2.8315744,-0.08690118,-0.007698196,0.04692156
2825,2825,17,17,0.9941092729568481,17,0.981058657169342,17,0.999953031539917,0.97265625,0.7041015625,1.0,0.3866940822797937,0.3060955675724353,0.0994632736765683,0.4886555,0.4856662,0.11487304,0.094688125,0.091504335,0.10949644
2826,2826,2,2,0.7947832345962524,2,0.7525495886802673,2,0.7743433117866516,0.4638671875,0.4326171875,0.2099609375,0.13433440463010204,0.07892275266149108,0.1738821710145671,3.3300085,4.372804,4.1853337,0.3361956,-0.32693288,-0.3000664
2827,2827,1,1,0.8441540002822876,1,0.726336658000946,1,0.9083300828933716,0.45703125,0.4375,0.3427734375,0.28729506009560984,0.15792511767988401,0.15530813806077046,2.576638,3.109943,2.4260583,0.31311586,-0.20616913,-0.06974432
2828,2828,14,14,0.6891357898712158,12,0.2224324345588684,14,0.9461795091629028,0.30078125,0.224609375,0.095703125,0.45709541747004323,0.2890419024438655,0.17017726152650023,19.909748,20.554249,5.264403,0.016729385,-0.074802585,0.21934174
2829,2829,35,35,0.8776442408561707,35,0.9048963189125061,35,0.5463593006134033,0.623046875,0.4169921875,0.046875,0.5269153171508985,0.24625327954641002,0.28127623648702405,2.6228347,20.113527,20.249527,-0.2585011,0.0491279,-0.17158614
2830,2830,12,12,0.9647318720817566,12,0.9137462377548218,12,0.971729576587677,0.525390625,0.2958984375,0.12890625,0.13601462739022624,0.12268462606726409,0.2565699582542087,5.298781,6.1178174,3.9008665,-0.0042420905,0.11061228,0.19048886
2831,2831,35,35,0.8731754422187805,35,0.9810665845870972,35,0.7523022294044495,0.66015625,0.8251953125,0.0703125,0.29493383836993503,0.18560965715445776,0.14189082809689765,1.0934225,12.612284,12.946073,-0.09498445,-0.24194273,-0.36339596
2832,2832,34,38,0.6043987274169922,40,0.5265694856643677,38,0.4552585184574127,0.2666015625,0.2568359375,0.0888671875,0.10422630745406324,0.11193071324347409,0.021780030908037526,10.8444805,10.736983,9.215779,0.06584454,0.15309963,0.05029887
2833,2833,17,17,0.974068284034729,17,0.8654825091362,17,0.4628506004810333,0.72265625,0.275390625,0.0673828125,0.10252224940829868,0.1176852689065549,0.12708672913450103,8.214288,11.534689,8.147109,-0.075635664,-0.008816203,-0.096203476
2834,2834,42,42,0.4899860918521881,42,0.7165866494178772,42,0.5363978743553162,0.5927734375,0.64453125,0.3876953125,0.1142435003298852,0.015744399849263905,0.11900450200005577,1.4503759,1.3757477,1.4724826,0.17152847,0.029428277,0.30852285
2835,2835,1,1,0.8767605423927307,1,0.8063864707946777,1,0.9000417590141296,0.4638671875,0.4326171875,0.5625,0.1868053109462801,0.028200321121362636,0.21125950498200366,3.6594188,3.9879198,3.7905304,0.4677988,-0.37424693,-0.3970462
2836,2836,5,5,0.5298362374305725,3,0.4473307728767395,5,0.5265904664993286,0.2470703125,0.2392578125,0.0478515625,0.3532594022669038,0.3322991701047705,0.4945935765491347,22.5839,21.90542,16.46802,0.43191746,0.4932084,0.29449692
2837,2837,31,31,0.43063297867774963,31,0.8565167784690857,31,0.5964405536651611,0.2978515625,0.2666015625,0.0712890625,0.2858791849472099,0.0456029909267843,0.24171011589426325,9.108257,9.540777,8.386458,0.39907244,0.43566373,0.5318449
2838,2838,6,32,0.5720438957214355,42,0.40539324283599854,32,0.5758837461471558,0.2421875,0.2333984375,0.05859375,0.19627250046245034,0.25037127197982073,0.39861821692516497,18.815825,18.466122,11.573413,0.34038782,0.3654348,0.33302072
2839,2839,28,28,0.40099820494651794,29,0.5969731211662292,30,0.38610711693763733,0.6298828125,0.3701171875,0.1513671875,0.17461555646036164,0.07661165547882676,0.10239355235203565,2.6165302,5.013349,4.549119,0.32160378,0.19825448,0.30966666
2840,2840,12,12,0.994228720664978,12,0.9973443150520325,12,0.9408982992172241,0.9052734375,0.765625,0.068359375,0.42061476675570636,0.279800858343896,0.17467457129072578,0.37764436,7.171312,7.152361,0.15128565,0.068333074,0.19592476
2841,2841,38,38,0.9408029317855835,38,0.8385883569717407,38,0.8733885288238525,0.4873046875,0.2607421875,0.2861328125,0.19957097227771334,0.005196809474849215,0.2044718346589652,7.588362,7.5937204,2.5114214,0.09861039,0.10060009,0.105198346
2842,2842,11,11,0.5794243812561035,11,0.36013898253440857,11,0.6311774253845215,0.2177734375,0.2373046875,0.041015625,0.6408107039855852,0.3071755126691959,0.34090623731976505,14.133262,15.581352,14.266726,0.16755934,0.20361696,0.33745307
2843,2843,5,5,0.8265601992607117,5,0.8293597102165222,5,0.8551817536354065,0.30078125,0.28125,0.08984375,0.1646151479090835,0.20161631877636638,0.2565502772929993,12.061242,9.865779,9.185118,0.18162279,0.14492859,0.4381338
2844,2844,8,8,0.6085131168365479,7,0.5596807599067688,8,0.4648370146751404,0.3076171875,0.23828125,0.06640625,0.28633950883069736,0.07704055989765565,0.2534506425107181,13.747176,17.308744,13.503912,0.37081665,0.14869478,0.25797975
2845,2845,8,8,0.46827709674835205,8,0.43534889817237854,8,0.35448527336120605,0.2529296875,0.2373046875,0.044921875,0.4807275231119911,0.26890021811152437,0.23794635213571916,19.653522,26.905294,18.626549,0.16831803,-0.038599055,0.37581304
2846,2846,23,31,0.5354334712028503,31,0.5702175498008728,23,0.38787028193473816,0.3271484375,0.2890625,0.083984375,0.48154999548043753,0.35380535168187244,0.14928023720305073,6.6371,9.1501045,8.529577,0.6261428,0.4647115,0.45654032
2847,2847,27,27,0.21319381892681122,31,0.1783016473054886,18,0.31400251388549805,0.3310546875,0.21484375,0.03125,0.018294894787341157,0.020905548459797405,0.030930264551985297,34.97249,32.61689,21.687803,0.031848244,0.337831,0.23408528
2848,2848,2,2,0.8015906810760498,2,0.8068652749061584,2,0.7368409037590027,0.494140625,0.38671875,0.134765625,0.033312557410029475,0.12150605046374292,0.13832456334660426,3.4073973,6.5001116,5.972865,0.5039348,-0.4490528,-0.38005003
2849,2849,1,1,0.9301707148551941,1,0.7615296244621277,1,0.8779329657554626,0.373046875,0.283203125,0.2841796875,0.3029430410506539,0.27238141171576413,0.07131586344337391,8.745265,7.9655786,5.686807,0.15126334,0.07882279,-0.045218103
2850,2850,25,25,0.9213967323303223,25,0.9342596530914307,25,0.9497876167297363,0.4296875,0.328125,0.669921875,0.23842767904717022,0.23738258795566808,0.07871542271836962,5.088569,5.2114377,2.5309455,0.32663712,0.21332008,0.2804271
2851,2851,10,10,0.8841838836669922,10,0.9716414213180542,10,0.9272918701171875,0.421875,0.57421875,0.7138671875,0.058345358591580646,0.028702321708386703,0.05323209255363622,2.2910738,1.508996,2.3623898,0.2933879,0.005407564,-0.07762085
2852,2852,31,31,0.702522873878479,31,0.871928870677948,31,0.8476436734199524,0.3671875,0.2744140625,0.072265625,0.26476352583158175,0.08843123024306647,0.2574139132509282,7.0411515,12.258415,11.982825,0.29577404,0.19343217,0.17492981
2853,2853,3,3,0.9696574211120605,3,0.9869261980056763,3,0.929667055606842,0.4697265625,0.6865234375,0.1005859375,0.04287454146354175,0.001426879036314825,0.04153274953079846,4.685033,7.8993444,7.3028927,0.5084017,0.48211125,0.50684536
2854,2854,18,18,0.9639379382133484,18,0.9861154556274414,18,0.9598485827445984,0.361328125,0.4921875,0.3681640625,0.31274831076116455,0.01687052021669407,0.32473196435063056,6.9490952,2.1689193,6.7051463,0.26148438,0.2709553,0.38028637
2855,2855,18,18,0.9473150968551636,18,0.9591172337532043,18,0.9549171328544617,0.248046875,0.3720703125,0.333984375,0.28722001017878807,0.16887183682018592,0.11834818099669951,13.910537,5.0587225,14.811913,0.40309134,0.5218903,0.26357302
2856,2856,13,13,0.9996960163116455,13,0.9983317255973816,13,0.9928827285766602,1.0,0.9365234375,0.5322265625,0.09233212777700517,0.1943040474614233,0.16463309406174373,0.14665164,0.5991369,0.5864242,0.014911915,0.047226742,0.09247855
2857,2857,18,18,0.855178713798523,18,0.6810154318809509,18,0.9449131488800049,0.263671875,0.2392578125,0.1796875,0.013887528686591783,0.04879815829847387,0.054862175737117616,15.490378,13.519836,10.373639,0.2667654,0.25126386,0.4322357
2858,2858,13,13,0.9999455213546753,13,0.9998611211776733,13,0.9953014850616455,1.0,1.0,0.6396484375,0.5880275492456455,0.4110415884913086,0.17698743627783636,0.024129331,0.43390238,0.43395132,0.13127564,0.05205604,0.05860391
2859,2859,34,38,0.6999208927154541,38,0.4334159195423126,38,0.6967799663543701,0.25,0.2138671875,0.0517578125,0.4385654897146861,0.08621298586543445,0.4245126219534568,24.165668,23.777925,12.923753,0.0229316,0.19206096,0.22472593
2860,2860,5,5,0.5175273418426514,3,0.45252811908721924,5,0.5065096616744995,0.228515625,0.21875,0.064453125,0.11517022857372243,0.11444548463032352,0.2073013267967852,20.039953,30.68637,24.201183,0.44731542,-0.21601617,-0.0127097815
2861,2861,4,4,0.9609620571136475,4,0.9909194707870483,4,0.9708878397941589,0.361328125,0.53515625,0.5703125,0.10693338114584373,0.002644322790354969,0.10446751631963996,6.0245624,2.1523108,6.9217997,0.4465475,-0.28781906,-0.29268765
2862,2862,1,1,0.822198212146759,5,0.5686083436012268,1,0.4900876581668854,0.30859375,0.3203125,0.15234375,0.25049483085625474,0.06884644068866604,0.31171737899201934,7.6047225,7.0965624,6.5008616,0.32138097,0.18995428,0.18274964
2863,2863,23,30,0.25742530822753906,31,0.44086435437202454,23,0.3489730656147003,0.3662109375,0.2880859375,0.0517578125,0.12018735212284719,0.1547947024952489,0.259028120206908,7.744189,17.19607,16.673412,0.5706211,0.42518193,0.48818234
2864,2864,30,30,0.290833443403244,30,0.29852065443992615,11,0.44613519310951233,0.2265625,0.25390625,0.0205078125,0.3310819141464341,0.002269600235998853,0.3300239596777533,12.7668295,22.265339,21.802324,0.43092805,0.25345418,0.28515106
2865,2865,4,4,0.9825783967971802,4,0.9949241876602173,4,0.9984748959541321,0.705078125,0.8720703125,1.0,0.09143003471042656,0.2149639378845628,0.15699299093193558,1.2164668,0.32157686,1.191202,0.057362117,-0.09116978,0.061310656
2866,2866,12,12,0.9800757169723511,12,0.9648951292037964,12,0.9808874130249023,0.916015625,0.4111328125,0.8408203125,0.3975208693385345,0.1305670215834796,0.3443006825066775,2.2321908,2.2041912,0.2620326,-0.03435617,0.11723727,0.18417762
2867,2867,1,1,0.9253109097480774,1,0.9432315230369568,1,0.788377583026886,0.7939453125,0.6015625,0.357421875,0.023803491538128198,0.034270910934694185,0.023678307956461836,1.0173053,1.7634661,1.6421227,0.4595646,-0.07168793,-0.12940477
2868,2868,38,38,0.8150080442428589,38,0.7488588094711304,38,0.8420211672782898,0.3486328125,0.2412109375,0.1953125,0.39343638703884615,0.0696558931990996,0.3608665519398528,14.193979,13.412816,5.883116,-0.0058855666,-0.010628221,0.14340155
2869,2869,1,1,0.9068784117698669,1,0.8731823563575745,1,0.8288784623146057,0.3974609375,0.2978515625,0.3583984375,0.412805446972834,0.1896140800019273,0.22477645405726182,7.7126718,8.968057,5.8570733,0.5251175,0.10961199,0.20620154
2870,2870,12,12,0.9957755208015442,12,0.999925971031189,12,0.984207808971405,0.7744140625,1.0,0.1171875,0.13738082811941082,0.22899227578779363,0.0925754114972327,0.35379407,4.587589,4.5950813,0.16759968,0.06099124,0.022856196
2871,2871,25,25,0.8309299945831299,25,0.8105167150497437,25,0.9362768530845642,0.240234375,0.2197265625,0.3525390625,0.2607223822275759,0.1298708062033194,0.14233997311643398,21.561642,22.655357,10.39631,0.35434285,0.1804106,0.24623428
2872,2872,14,14,0.9931530952453613,14,0.9949355721473694,14,0.9697275757789612,0.9697265625,0.798828125,0.525390625,0.004024025044402809,0.1548842363887995,0.15821974348212592,0.30798995,0.5956704,0.55705,0.10346903,0.1254001,0.099949315
2873,2873,38,38,0.9339378476142883,38,0.9866097569465637,38,0.8967781662940979,0.501953125,0.529296875,0.291015625,0.1997957826974922,0.10005186182221776,0.14366679598806073,2.4366276,2.15253,2.7300072,-0.040998414,-0.026921468,-0.08468763
2874,2874,1,1,0.9009512066841125,1,0.7447395324707031,1,0.920607328414917,0.5712890625,0.373046875,0.4765625,0.4284460545475862,0.27606588477254423,0.36637915171171764,3.5136871,4.2582436,2.4030159,0.42935622,-0.20032431,-0.3173393
2875,2875,17,17,0.983339786529541,17,0.9789044260978699,17,0.9941436648368835,0.8486328125,0.6494140625,0.9541015625,0.032768962399024784,0.09290097340919451,0.06283254869779215,0.6752052,0.65447736,0.2822499,0.14341666,0.092167765,0.3427822
2876,2876,9,9,0.9406986832618713,9,0.8401566743850708,9,0.9084357023239136,0.572265625,0.361328125,0.66015625,0.19024041697715866,0.11217267131183503,0.08190531008580908,3.510788,3.087351,1.4661883,-0.10442374,-0.07295655,0.3101048
2877,2877,16,16,0.9296581149101257,16,0.8224037885665894,16,0.7831292748451233,0.875,0.4609375,0.232421875,0.29922630046993076,0.29074973148361866,0.2595390467264062,1.9490362,3.3015983,3.1762989,-0.19128038,0.22260728,0.019911893
2878,2878,13,13,0.9987412095069885,13,0.9989802241325378,13,0.9978978633880615,0.865234375,0.9931640625,0.318359375,0.38822373773965513,0.3329211241653556,0.06097299039272245,0.25072062,1.2998809,1.2793698,0.0680418,0.10372425,0.19939296
2879,2879,7,7,0.7371213436126709,7,0.9046278595924377,7,0.5123969316482544,0.2314453125,0.244140625,0.1962890625,0.24778186042729317,0.04063674649755422,0.20737905483245828,13.18002,10.429009,13.599642,0.35338748,0.0063588293,-0.013922594
2880,2880,39,39,0.3724833130836487,39,0.7813003063201904,39,0.7371244430541992,0.2119140625,0.208984375,0.046875,0.25324908132472485,0.024814521869257044,0.23085445414436576,23.393293,22.773775,14.355036,0.049283903,0.1261217,0.15633748
2881,2881,2,2,0.7398151755332947,2,0.6352294087409973,2,0.5928062796592712,0.337890625,0.2880859375,0.177734375,0.17131345332869582,0.1389236107325827,0.12971128525623768,7.4689283,10.589756,9.000597,0.44129303,-0.36899364,-0.36174875
2882,2882,8,8,0.5109275579452515,8,0.5368682742118835,4,0.5251420736312866,0.3896484375,0.3564453125,0.0439453125,0.15971892928393988,0.16187382694641406,0.15528077059304438,7.351705,13.604833,14.21737,0.5596357,0.016756203,0.17038955
2883,2883,2,2,0.8106010556221008,2,0.6469109654426575,2,0.7825284600257874,0.484375,0.345703125,0.279296875,0.10545586158876553,0.12666247498068076,0.19633380864409214,5.7960606,7.0377803,4.4077144,0.35773605,-0.29414338,-0.3415829
2884,2884,10,10,0.8870753049850464,10,0.942775309085846,10,0.9337392449378967,0.419921875,0.47265625,0.146484375,0.07769872096901152,0.06442758696776656,0.02429074017144904,3.1104507,7.3596034,8.27381,0.28886935,0.12148757,-0.074048236
2885,2885,25,25,0.9670416712760925,25,0.985918402671814,25,0.9643716216087341,0.607421875,0.5419921875,0.837890625,0.2632638296445264,0.035691178401820775,0.2308035618387337,1.3965778,1.2061715,0.9422126,0.20145108,0.12834474,0.28487542
2886,2886,10,10,0.23425884544849396,10,0.24165873229503632,10,0.6708717346191406,0.240234375,0.234375,0.0380859375,0.20570050967642695,0.1080558415635931,0.10484889630651548,19.590952,18.46735,15.805348,0.20750526,0.28957587,0.33182925
2887,2887,4,4,0.5759482979774475,4,0.9727500081062317,5,0.35354700684547424,0.2646484375,0.412109375,0.0302734375,0.5299263156763384,0.38974344026352215,0.47534507609943266,15.18281,20.494776,21.278635,0.60332114,0.50351685,0.43494216
2888,2888,4,4,0.9876340627670288,4,0.9899984002113342,4,0.9889599084854126,0.5498046875,0.740234375,0.7939453125,0.1124137840679631,0.08405458172014113,0.029242355629396026,5.796606,0.8340647,5.982322,0.25808454,0.144736,-0.045324657
2889,2889,10,10,0.9369470477104187,10,0.9514414668083191,10,0.9299106001853943,0.4873046875,0.4072265625,0.7734375,0.15843423175698174,0.10515964144621336,0.07419927693248785,2.7970254,2.7855988,1.7246339,0.21413073,-0.14794406,-0.07173745
2890,2890,9,9,0.9240576028823853,9,0.8794954419136047,9,0.9232308268547058,0.5205078125,0.4892578125,0.8369140625,0.48958109240602027,0.1374855233970365,0.4026542859859854,2.2143526,1.6790354,1.4282498,-0.02045694,0.029728899,0.09192262
2891,2891,39,39,0.6345345377922058,39,0.8406081795692444,39,0.7443780303001404,0.2666015625,0.228515625,0.0595703125,0.12597225355474181,0.037640650558101674,0.16047464943726433,18.401361,19.184324,10.581325,0.20737532,0.24729377,0.33321545
2892,2892,7,7,0.7576130032539368,7,0.7911746501922607,7,0.8438940644264221,0.5849609375,0.4404296875,0.15234375,0.33781736056551637,0.1634859400751112,0.182166938852845,2.8992116,5.8215637,6.236595,0.37087697,0.34685433,0.11981151
2893,2893,22,22,0.7936134934425354,22,0.9854996204376221,25,0.9036203622817993,0.3115234375,0.5224609375,0.0703125,0.36325401901841103,0.19802509384871533,0.30952237237808744,7.0891204,6.424199,8.589691,0.46580115,0.22269183,0.27797747
2894,2894,40,39,0.4365168809890747,39,0.4965137541294098,39,0.5345981121063232,0.279296875,0.2578125,0.064453125,0.21062451460144616,0.2772445238803982,0.09928666038844855,8.905567,10.222682,7.6382456,0.16621836,0.1079371,0.23533672
2895,2895,4,4,0.9872625470161438,4,0.9880344271659851,4,0.9938595294952393,0.4501953125,0.673828125,0.6787109375,0.15917966419840546,0.0029436858642098796,0.15970217629647776,4.440543,1.441738,4.424389,0.3363132,0.1884119,0.4725684
2896,2896,12,12,0.8277944922447205,12,0.9970247149467468,12,0.8774402737617493,0.224609375,0.6748046875,0.0244140625,0.026412227665328684,0.018688725402636407,0.00858135898238382,7.9619327,23.859406,24.937904,0.23368834,0.20475969,0.04857885
2897,2897,10,10,0.9465341567993164,10,0.9618114829063416,10,0.8332628607749939,0.41796875,0.3486328125,0.1181640625,0.4396438289410114,0.1797491219631803,0.36651570450186943,4.3148646,5.554025,4.5007153,0.29956838,0.24444264,0.33227998
2898,2898,15,15,0.8017817139625549,15,0.6855040788650513,15,0.7905811667442322,0.21875,0.2578125,0.021484375,0.23353939422424572,0.01435297694507261,0.24176698552825876,28.973255,35.801228,42.3147,0.31800637,0.22508633,0.18038127
2899,2899,12,12,0.9695336818695068,12,0.8692962527275085,12,0.9786912202835083,0.6767578125,0.2822265625,0.365234375,0.23030806887803415,0.11462566932346162,0.12020965940553298,5.6232715,5.675193,1.0395204,0.12799485,0.08025412,0.21480562
2900,2900,13,13,0.9993014335632324,13,0.9989896416664124,13,0.9930586814880371,0.837890625,0.6708984375,0.0966796875,0.2249228510668419,0.20754566253010487,0.15930282529062273,0.6785094,5.704441,5.5986485,0.2199119,-0.024894856,0.19520384
2901,2901,34,38,0.5867053866386414,38,0.5895131826400757,38,0.6776121258735657,0.26171875,0.2373046875,0.048828125,0.07998438487791948,0.03207861734916967,0.04968805842141367,16.236181,17.848845,14.883116,-0.069197305,0.03514551,-0.036918584
2902,2902,4,4,0.9873083233833313,4,0.9953631162643433,4,0.9918566942214966,0.67578125,0.80859375,0.8779296875,0.2959137946112844,0.01751711812681657,0.2931867768782883,1.2317224,0.88496995,1.0319432,0.12558945,-0.29316622,0.38661066
